	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
21	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[181, 142, 121]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]
22	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]
23	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]
24	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]
25	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]
26	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]
27	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]
28	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]
29	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]
30	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]
31	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[181, 142, 121]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[93, 54, 52]	[181, 142, 121]
